customer_id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy_name,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,income_band,claim_severity,complaint_risk,risk_score,missing_income_flag
PZ53130,California,11430.81,No,Basic,College,0011-01-14,Medical Leave,F,22100,Urban,Married,100,5,73,0,2,Personal Auto,Personal L2,3,Branch,399.67,Two-Door Car,Large,Low,Low,None,2,0
WF50693,Oregon,6528.9,No,Extended,High School or Below,2024-08-01,Disabled,M,22208,Suburban,Married,173,8,109,0,1,Corporate Auto,Corporate L3,1,Branch,1176.5,SUV,Medsize,Low,Medium,None,2,0
NH95163,Oregon,5004.83,No,Premium,College,0011-02-24,Medical Leave,F,22243,Urban,Divorced,136,39,34,0,1,Personal Auto,Personal L3,1,Web,423.75,Four-Door Car,Medsize,Low,Low,None,2,0
FG46258,Washington,9344.66,No,Extended,College,2024-04-02,Medical Leave,F,22252,Urban,Married,122,19,92,0,9,Corporate Auto,Corporate L2,3,Web,432.7,Two-Door Car,Medsize,Low,Low,None,2,0
PN86062,California,3999.68,No,Extended,High School or Below,2024-09-01,Medical Leave,M,22268,Suburban,Married,115,34,101,3,1,Corporate Auto,Corporate L2,1,Branch,550.8,Four-Door Car,Medsize,Low,Medium,High,4,0
DI89983,California,7051.63,No,Basic,Bachelor,2024-04-02,Medical Leave,M,22293,Suburban,Divorced,96,31,50,0,6,Personal Auto,Personal L3,3,Branch,460.08,Four-Door Car,Medsize,Low,Low,None,2,0
LW93867,Oregon,6496.91,No,Basic,College,2024-03-01,Medical Leave,M,22317,Rural,Married,85,0,54,0,4,Corporate Auto,Corporate L1,1,Web,138.89,Four-Door Car,Medsize,Low,Low,None,2,0
TE49565,Oregon,15975.59,No,Basic,College,0011-01-17,Disabled,F,22345,Suburban,Married,139,31,72,0,2,Personal Auto,Personal L3,2,Call Center,667.44,SUV,Small,Low,Medium,None,2,0
XM91635,Arizona,3067.65,No,Basic,High School or Below,2024-05-01,Medical Leave,F,22434,Urban,Single,84,0,54,0,1,Special Auto,Special L2,3,Branch,296.04,Four-Door Car,Medsize,Low,Low,None,2,0
TS31417,Washington,53688.9,No,Basic,College,0011-01-26,Medical Leave,M,22471,Suburban,Married,158,26,124,0,2,Personal Auto,Personal L3,1,Web,940.9,SUV,Medsize,Low,Medium,None,2,0
GU42671,Arizona,8244.37,No,Extended,Bachelor,0011-02-21,Medical Leave,F,22483,Suburban,Married,107,31,42,0,7,Personal Auto,Personal L3,1,Branch,511.92,Four-Door Car,Medsize,Low,Medium,None,2,0
GX22027,California,6429.45,No,Basic,Bachelor,2024-04-02,Medical Leave,F,22486,Suburban,Married,85,15,72,1,9,Personal Auto,Personal L2,1,Branch,408.24,Two-Door Car,Medsize,Low,Low,Low,4,0
NT77164,Arizona,3704.63,No,Basic,Doctor,2024-09-02,Medical Leave,M,22526,Rural,Married,96,12,43,0,1,Personal Auto,Personal L2,1,Agent,169.44,Four-Door Car,Medsize,Low,Low,None,2,0
FR46645,California,5796.9,No,Premium,Bachelor,0011-01-17,Disabled,M,22546,Suburban,Married,153,27,35,0,1,Personal Auto,Personal L2,1,Branch,1122.7,Four-Door Car,Small,Low,Medium,None,2,0
VI14418,California,10279.8,No,Premium,Bachelor,2024-09-02,Medical Leave,M,22554,Suburban,Divorced,138,12,100,0,8,Special Auto,Special L3,3,Web,1494.33,Four-Door Car,Medsize,Low,Medium,None,2,0
QM39493,California,4724.98,No,Extended,High School or Below,0011-01-23,Disabled,M,22560,Suburban,Married,123,39,68,1,1,Personal Auto,Personal L3,1,Call Center,783.84,Four-Door Car,Medsize,Low,Medium,Low,4,0
TU33850,Washington,6233.48,No,Basic,Bachelor,0011-01-25,Medical Leave,F,22631,Suburban,Married,82,18,107,0,7,Personal Auto,Personal L3,1,Branch,395.28,Four-Door Car,Medsize,Low,Low,None,2,0
DJ22229,Washington,18574.85,No,Extended,Bachelor,0011-01-17,Retired,F,22672,Suburban,Single,130,9,42,0,2,Personal Auto,Personal L3,1,Branch,622.08,Four-Door Car,Medsize,Low,Medium,None,2,0
XC83045,Nevada,22221.1,No,Extended,Bachelor,2024-09-02,Disabled,M,22773,Suburban,Divorced,300,38,77,0,3,Personal Auto,Personal L2,1,Call Center,1438.56,Luxury SUV,Small,Low,Medium,None,2,0
QO26846,Oregon,4535.04,No,Extended,Master,2024-07-02,Medical Leave,F,22803,Suburban,Single,119,20,73,0,1,Personal Auto,Personal L3,4,Call Center,855.36,Four-Door Car,Medsize,Low,Medium,None,2,0
SX98462,Oregon,9659.71,No,Basic,College,0011-02-28,Disabled,M,22837,Suburban,Married,86,42,42,0,2,Personal Auto,Personal L2,3,Agent,509.64,Four-Door Car,Medsize,Low,Medium,None,2,0
BK76340,California,11176.27,No,Extended,High School or Below,2024-07-02,Disabled,M,22847,Suburban,Single,305,31,93,0,1,Personal Auto,Personal L2,1,Branch,1464.48,Luxury SUV,Medsize,Low,Medium,None,2,0
ML29312,Oregon,6074.32,No,Extended,High School or Below,0011-01-28,Disabled,F,22908,Suburban,Divorced,167,46,63,2,1,Personal Auto,Personal L3,1,Call Center,951.44,SUV,Medsize,Low,Medium,Low,4,0
NY91328,California,12190.11,No,Extended,Bachelor,2024-02-02,Retired,F,22912,Suburban,Divorced,169,23,120,0,5,Personal Auto,Personal L3,1,Agent,810,SUV,Large,Low,Medium,None,2,0
JY97451,California,3553.03,No,Basic,College,2024-08-01,Disabled,F,22918,Urban,Married,93,31,73,0,1,Personal Auto,Personal L3,1,Agent,322.59,Four-Door Car,Medsize,Low,Low,None,2,0
BW88060,California,11857.27,No,Basic,High School or Below,2024-03-01,Disabled,F,22942,Suburban,Married,151,34,16,0,8,Personal Auto,Personal L3,1,Call Center,1088.64,SUV,Medsize,Low,Medium,None,2,0
AH89786,Oregon,2935.05,No,Basic,High School or Below,0011-02-13,Retired,M,22946,Suburban,Married,88,47,84,3,1,Personal Auto,Personal L1,2,Branch,631.8,Two-Door Car,Medsize,Low,Medium,High,4,0
PQ46798,California,11205.96,No,Basic,College,0011-01-24,Disabled,F,22996,Suburban,Single,153,15,54,0,6,Personal Auto,Personal L1,2,Agent,732.24,Sports Car,Medsize,Low,Medium,None,2,0
ZC61874,Arizona,12906.07,No,Extended,Doctor,2024-03-02,Disabled,F,26229,Suburban,Married,165,24,28,0,9,Special Auto,Special L1,1,Branch,922.66,SUV,Small,Low,Medium,None,2,0
ZO16199,California,7228.39,No,Basic,High School or Below,0011-02-16,Disabled,F,23084,Suburban,Married,93,18,38,0,9,Personal Auto,Personal L2,1,Web,447.12,Four-Door Car,Small,Low,Low,None,2,0
OW68478,California,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Corporate Auto,Corporate L1,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
IJ50779,Washington,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Personal Auto,Personal L3,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
OY95739,Nevada,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Corporate Auto,Corporate L3,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
XW98867,Oregon,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Personal Auto,Personal L2,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
WD88264,Washington,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Corporate Auto,Corporate L2,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
JC37131,Arizona,16603.23,Yes,Basic,High School or Below,0011-02-20,Medical Leave,M,23086,Suburban,Single,153,1,119,0,2,Special Auto,Special L3,1,Call Center,732.24,SUV,Medsize,Low,Medium,None,2,0
CA47176,Oregon,13057.18,No,Extended,Bachelor,0011-02-17,Disabled,M,23089,Suburban,Married,117,32,39,0,2,Personal Auto,Personal L3,1,Branch,563.76,Two-Door Car,Small,Low,Medium,None,2,0
GC34791,Nevada,12500.64,No,Basic,High School or Below,2024-03-02,Disabled,M,23097,Suburban,Married,84,9,61,0,2,Personal Auto,Personal L3,2,Agent,401.76,Two-Door Car,Medsize,Low,Low,None,2,0
AC22873,Arizona,6551.69,No,Extended,High School or Below,2024-03-02,Medical Leave,F,23112,Suburban,Married,169,19,128,0,1,Special Auto,Special L3,1,Agent,968.34,SUV,Medsize,Low,Medium,None,2,0
PF53601,Oregon,38383.2,No,Basic,Bachelor,2024-09-01,Medical Leave,M,23126,Suburban,Divorced,267,1,78,0,2,Special Auto,Special L3,1,Agent,1283.04,Luxury SUV,Medsize,Low,Medium,None,2,0
DN14211,Oregon,20294.42,No,Basic,College,0011-01-17,Medical Leave,M,23153,Suburban,Married,88,38,26,0,2,Personal Auto,Personal L2,1,Agent,931.23,Two-Door Car,Medsize,Low,Medium,None,2,0
KU69274,Arizona,19261.71,No,Extended,High School or Below,2024-06-02,Disabled,F,23162,Suburban,Married,166,45,20,0,2,Personal Auto,Personal L3,1,Agent,1040.51,SUV,Small,Low,Medium,None,2,0
ZY90118,Washington,5623.23,No,Premium,College,2024-03-01,Medical Leave,M,23167,Suburban,Married,153,1,30,1,1,Corporate Auto,Corporate L1,1,Call Center,732.24,Four-Door Car,Small,Low,Medium,Low,4,0
YA17061,Nevada,5017.25,No,Extended,High School or Below,2024-08-02,Medical Leave,F,23169,Suburban,Married,130,20,39,0,1,Corporate Auto,Corporate L2,2,Web,622.08,Four-Door Car,Small,Low,Medium,None,2,0
FR34560,Oregon,3383.46,No,Basic,Master,0011-02-23,Medical Leave,F,23211,Suburban,Divorced,89,5,4,0,1,Corporate Auto,Corporate L3,1,Web,427.68,Four-Door Car,Medsize,Low,Low,None,2,0
GO75708,Arizona,8173.56,No,Extended,Master,2024-06-02,Disabled,F,23220,Rural,Married,112,7,84,4,8,Personal Auto,Personal L2,1,Branch,65.85,Four-Door Car,Medsize,Low,Low,High,4,0
SI58884,California,5380.18,No,Basic,College,0011-01-22,Retired,M,23247,Suburban,Married,142,14,32,0,1,Personal Auto,Personal L3,2,Web,680.4,SUV,Large,Low,Medium,None,2,0
KE42114,Nevada,6385.98,No,Basic,Doctor,0011-02-16,Medical Leave,M,23288,Urban,Married,84,22,122,0,3,Personal Auto,Personal L3,2,Call Center,236.96,Four-Door Car,Medsize,Low,Low,None,2,0
GQ21970,Nevada,32546.21,No,Basic,Bachelor,0011-01-28,Disabled,F,23297,Suburban,Single,95,1,119,0,2,Personal Auto,Personal L2,1,Call Center,744.03,Four-Door Car,Small,Low,Medium,None,2,0
CF57022,Oregon,14097.58,No,Extended,Bachelor,0011-01-26,Medical Leave,M,23313,Suburban,Married,188,4,42,0,5,Personal Auto,Personal L1,1,Branch,900.72,SUV,Small,Low,Medium,None,2,0
VG83453,California,4802.45,No,Extended,Doctor,0011-02-21,Disabled,M,23317,Suburban,Married,126,41,78,0,1,Personal Auto,Personal L2,4,Call Center,602.64,Two-Door Car,Medsize,Low,Medium,None,2,0
NS45347,Oregon,7602.46,No,Basic,College,2024-03-01,Medical Leave,F,23343,Suburban,Married,99,4,34,0,5,Personal Auto,Personal L2,1,Agent,473.04,Four-Door Car,Medsize,Low,Low,None,2,0
BU71528,California,10871.91,No,Premium,College,2024-01-02,Disabled,M,23356,Suburban,Married,142,1,15,0,5,Personal Auto,Personal L1,2,Call Center,862.03,Four-Door Car,Small,Low,Medium,None,2,0
RE36747,Nevada,4096.94,No,Extended,High School or Below,0011-01-20,Medical Leave,M,23366,Suburban,Married,111,14,116,0,1,Personal Auto,Personal L2,2,Branch,1180.34,Four-Door Car,Small,Low,Medium,None,2,0
MN62189,California,12139.18,No,Basic,High School or Below,0011-01-19,Medical Leave,F,23397,Suburban,Divorced,158,18,53,0,6,Personal Auto,Personal L2,1,Agent,1536.64,SUV,Medsize,Low,Medium,None,5,0
JL59571,Oregon,6219.78,No,Basic,Bachelor,2024-07-01,Disabled,F,23413,Urban,Single,85,12,124,0,5,Corporate Auto,Corporate L3,2,Branch,281.69,Two-Door Car,Medsize,Low,Low,None,2,0
JP52554,California,20992.76,No,Basic,Bachelor,0011-01-25,Medical Leave,F,23556,Urban,Divorced,96,22,74,0,2,Corporate Auto,Corporate L1,3,Agent,362.71,Four-Door Car,Medsize,Low,Low,None,2,0
OV40993,Nevada,11736.4,No,Basic,College,0011-02-27,Disabled,F,23562,Suburban,Married,159,16,95,1,9,Personal Auto,Personal L2,1,Branch,764.64,SUV,Small,Low,Medium,Low,4,0
EM29359,Nevada,9620.91,No,Basic,College,2024-03-02,Medical Leave,M,23602,Suburban,Married,247,32,85,0,1,Personal Auto,Personal L1,2,Web,1778.76,Luxury Car,Large,Low,Medium,None,5,0
PK51938,Oregon,4110.47,No,Extended,College,0011-01-14,Retired,F,23610,Suburban,Divorced,115,42,38,0,1,Corporate Auto,Corporate L3,4,Branch,793.38,Four-Door Car,Small,Low,Medium,None,2,0
BS77946,Arizona,13166.96,No,Extended,Bachelor,0011-02-24,Medical Leave,F,23644,Rural,Married,171,3,7,0,3,Personal Auto,Personal L1,1,Branch,11.22,SUV,Medsize,Low,Low,None,2,0
ZC97968,California,3694.08,No,Basic,College,0011-02-14,Disabled,M,23670,Suburban,Married,99,14,1,0,1,Personal Auto,Personal L3,1,Agent,473.04,Two-Door Car,Medsize,Low,Low,None,2,0
NF53775,California,4995.52,No,Extended,College,0011-02-17,Retired,F,23702,Suburban,Married,130,8,7,0,1,Personal Auto,Personal L2,4,Web,900.08,Four-Door Car,Medsize,Low,Medium,None,2,0
PG43749,Oregon,5829.88,No,Premium,College,2024-08-02,Disabled,F,23722,Suburban,Married,149,0,47,0,1,Personal Auto,Personal L1,3,Call Center,863.69,Two-Door Car,Medsize,Low,Medium,None,2,0
EK87467,Arizona,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Personal Auto,Personal L3,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
EJ19449,California,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Special Auto,Special L2,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
GD86131,California,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Corporate Auto,Corporate L2,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
TV35668,California,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Personal Auto,Personal L3,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
QW40898,Arizona,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Personal Auto,Personal L1,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
JA34909,California,3674.98,Yes,Basic,College,2024-02-02,Medical Leave,F,23728,Suburban,Married,96,39,95,0,1,Corporate Auto,Corporate L3,2,Call Center,537.98,Four-Door Car,Medsize,Low,Medium,None,2,0
AW77988,Oregon,48398.31,No,Basic,High School or Below,2024-06-01,Disabled,M,23744,Suburban,Single,259,32,124,0,2,Personal Auto,Personal L1,1,Web,1866.24,Luxury Car,Medsize,Low,Medium,None,5,0
TN79487,California,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L3,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
CD86811,Arizona,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L1,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
PD66941,Arizona,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L3,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
IK64989,Washington,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L2,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
EM27919,California,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L3,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
OB49075,Arizona,6018.45,Yes,Basic,Bachelor,2024-02-01,Retired,M,23790,Suburban,Divorced,88,1,49,1,3,Personal Auto,Personal L3,1,Agent,421.2,Four-Door Car,Medsize,Low,Low,Low,4,0
BG42047,Nevada,3391.12,No,Basic,College,0011-01-15,Medical Leave,M,23838,Suburban,Married,88,14,59,0,1,Personal Auto,Personal L3,3,Web,421.2,Four-Door Car,Large,Low,Low,None,2,0
VJ71087,Arizona,5391.74,No,Basic,Bachelor,2024-09-01,Disabled,M,23857,Suburban,Divorced,149,38,22,0,1,Personal Auto,Personal L1,3,Branch,1069.2,SUV,Medsize,Low,Medium,None,2,0
BG55927,California,16479.3,No,Premium,College,2024-09-01,Disabled,F,23902,Suburban,Married,146,9,26,1,2,Personal Auto,Personal L3,2,Agent,902.8,Two-Door Car,Medsize,Low,Medium,Low,4,0
MF83904,Oregon,7361.04,No,Basic,Bachelor,2024-12-01,Disabled,F,23926,Suburban,Married,97,4,54,0,3,Personal Auto,Personal L3,1,Agent,466.56,Two-Door Car,Medsize,Low,Low,None,2,0
QF59448,Washington,3822.64,No,Extended,College,0011-02-13,Retired,M,23965,Suburban,Married,104,35,117,0,1,Personal Auto,Personal L3,3,Agent,498.96,Four-Door Car,Medsize,Low,Low,None,2,0
ZM33786,Arizona,50153.62,No,Basic,High School or Below,2024-12-01,Disabled,F,23995,Rural,Married,146,0,86,0,2,Personal Auto,Personal L2,3,Call Center,156.95,SUV,Medsize,Low,Low,None,2,0
KH48895,Arizona,11306.73,No,Basic,Master,0011-02-15,Medical Leave,F,24003,Rural,Married,147,16,24,0,9,Personal Auto,Personal L3,1,Branch,178.99,SUV,Medsize,Low,Low,None,2,0
HX11651,Oregon,4439.91,No,Extended,College,0011-01-17,Medical Leave,M,24111,Suburban,Single,134,22,0,2,1,Personal Auto,Personal L3,1,Call Center,885.77,Two-Door Car,Medsize,Low,Medium,Low,4,0
HM55802,California,3229.35,No,Basic,Bachelor,2024-05-02,Disabled,F,24125,Suburban,Married,82,41,123,0,1,Corporate Auto,Corporate L2,2,Branch,592.92,Four-Door Car,Medsize,Low,Medium,None,2,0
LH26563,Oregon,6143.66,No,Premium,High School or Below,2024-08-02,Disabled,F,24183,Suburban,Married,157,0,53,0,1,Personal Auto,Personal L3,3,Web,751.68,Four-Door Car,Small,Low,Medium,None,2,0
WJ88394,Nevada,11681.96,No,Basic,College,0011-01-29,Medical Leave,F,27794,Suburban,Married,153,8,116,0,7,Personal Auto,Personal L3,1,Branch,791.63,SUV,Medsize,Low,Medium,None,2,0
DZ85842,California,10942.85,No,Basic,High School or Below,0011-02-27,Retired,M,24192,Suburban,Married,97,19,72,0,2,Personal Auto,Personal L1,1,Branch,572.91,Four-Door Car,Medsize,Low,Medium,None,2,0
CQ21583,Oregon,28720.36,No,Extended,Doctor,0011-01-22,Medical Leave,M,24208,Suburban,Married,107,11,51,0,2,Personal Auto,Personal L3,2,Call Center,511.92,Four-Door Car,Medsize,Low,Medium,None,2,0
UY61913,Oregon,11944.05,No,Basic,College,2024-11-02,Disabled,M,24233,Urban,Married,159,46,32,0,4,Personal Auto,Personal L2,1,Agent,574.41,SUV,Medsize,Low,Medium,None,2,0
NC34154,California,10889.2,No,Basic,High School or Below,0011-02-28,Disabled,F,24233,Suburban,Married,96,22,84,2,2,Special Auto,Special L2,2,Web,460.08,Two-Door Car,Medsize,Low,Low,Low,4,0
MH43755,Arizona,18739.4,No,Premium,College,0011-02-14,Disabled,F,24247,Urban,Married,244,38,69,0,3,Personal Auto,Personal L2,2,Agent,643.56,Sports Car,Medsize,Low,Medium,None,2,0
ON63161,Oregon,11587.42,No,Premium,High School or Below,0011-01-21,Disabled,F,24323,Suburban,Divorced,154,31,73,0,9,Personal Auto,Personal L3,2,Call Center,738.72,Four-Door Car,Medsize,Low,Medium,None,2,0
MO33320,Oregon,6287.17,No,Basic,College,0011-01-13,Disabled,M,24332,Suburban,Single,88,18,1,0,3,Personal Auto,Personal L3,1,Agent,421.2,Two-Door Car,Medsize,Low,Low,None,2,0
AK46006,Oregon,48995.75,No,Extended,Bachelor,0011-01-17,Medical Leave,M,24363,Suburban,Married,327,7,68,0,2,Personal Auto,Personal L1,1,Call Center,1823.01,Luxury SUV,Medsize,Low,Medium,None,5,0
VU19243,Arizona,5664.95,No,Premium,High School or Below,0011-02-26,Medical Leave,F,24370,Suburban,Divorced,150,7,96,0,1,Personal Auto,Personal L1,3,Web,943.88,Four-Door Car,Medsize,Low,Medium,None,2,0
FQ79356,California,3188.54,No,Basic,Bachelor,0011-02-24,Medical Leave,F,24386,Urban,Married,85,14,61,2,1,Personal Auto,Personal L2,3,Call Center,247,Four-Door Car,Medsize,Low,Low,Low,4,0
NZ30757,California,6482.24,No,Basic,Bachelor,0011-02-16,Medical Leave,M,24444,Suburban,Married,84,39,15,0,8,Personal Auto,Personal L2,1,Agent,401.76,Four-Door Car,Medsize,Low,Low,None,2,0
RO82935,Nevada,9489.07,No,Basic,High School or Below,2024-12-01,Medical Leave,F,24462,Suburban,Married,85,46,122,4,2,Personal Auto,Personal L3,1,Web,408.24,Two-Door Car,Small,Low,Low,High,4,0
NL39999,Washington,3543.61,No,Basic,High School or Below,0011-01-27,Medical Leave,M,24474,Suburban,Divorced,96,31,80,0,1,Personal Auto,Personal L2,3,Call Center,460.08,Two-Door Car,Large,Low,Low,None,2,0
LT98784,Oregon,7060.48,No,Basic,Master,0011-02-14,Medical Leave,M,24474,Suburban,Single,93,28,76,0,5,Personal Auto,Personal L3,1,Agent,492.34,Four-Door Car,Medsize,Low,Low,None,2,0
CC92362,California,12064.1,No,Premium,Bachelor,2024-06-01,Disabled,M,24490,Suburban,Married,157,3,117,0,3,Personal Auto,Personal L3,2,Call Center,975.25,Four-Door Car,Small,Low,Medium,None,2,0
VY64199,Oregon,13791.3,No,Basic,Bachelor,2024-09-01,Disabled,F,24503,Urban,Married,90,23,46,0,2,Corporate Auto,Corporate L1,1,Branch,297.41,Four-Door Car,Medsize,Low,Low,None,2,0
MK87221,Arizona,4608.39,No,Extended,High School or Below,2024-12-02,Medical Leave,F,24527,Suburban,Married,117,34,68,0,1,Personal Auto,Personal L2,2,Agent,563.76,Two-Door Car,Medsize,Low,Medium,None,2,0
WU14435,California,6697.3,No,Basic,Bachelor,0011-02-19,Disabled,M,24535,Suburban,Married,89,11,22,0,9,Corporate Auto,Corporate L1,1,Agent,534.51,Four-Door Car,Small,Low,Medium,None,2,0
UY32623,California,4850.72,No,Extended,College,2024-05-02,Disabled,F,24588,Suburban,Divorced,130,16,58,1,1,Corporate Auto,Corporate L2,1,Branch,622.08,Four-Door Car,Large,Low,Medium,Low,4,0
EN89709,Arizona,3449.97,No,Basic,Doctor,0011-01-20,Disabled,F,24625,Rural,Married,88,23,59,0,1,Personal Auto,Personal L2,3,Agent,205.19,Two-Door Car,Medsize,Low,Low,None,2,0
XT55646,Arizona,5978.64,No,Basic,Bachelor,2024-02-02,Medical Leave,M,24655,Suburban,Married,158,1,24,0,1,Personal Auto,Personal L2,1,Branch,1023.75,SUV,Medsize,Low,Medium,None,2,0
AW86033,California,2861.86,No,Basic,College,0011-01-13,Disabled,M,24687,Suburban,Married,82,8,76,4,1,Personal Auto,Personal L2,1,Agent,395.28,Two-Door Car,Medsize,Low,Low,High,4,0
KV56995,Nevada,5338.37,Yes,Basic,Bachelor,0011-02-25,Disabled,M,24806,Suburban,Married,139,11,68,0,1,Personal Auto,Personal L2,1,Branch,722.36,Sports Car,Large,Low,Medium,None,2,0
NN52789,Arizona,5338.37,Yes,Basic,Bachelor,0011-02-25,Disabled,M,24806,Suburban,Married,139,11,68,0,1,Personal Auto,Personal L2,1,Branch,722.36,Sports Car,Large,Low,Medium,None,2,0
OL82456,Oregon,5338.37,Yes,Basic,Bachelor,0011-02-25,Disabled,M,24806,Suburban,Married,139,11,68,0,1,Personal Auto,Personal L1,1,Branch,722.36,Sports Car,Large,Low,Medium,None,2,0
OQ51004,California,5338.37,Yes,Basic,Bachelor,0011-02-25,Disabled,M,24806,Suburban,Married,139,11,68,0,1,Personal Auto,Personal L2,1,Branch,722.36,Sports Car,Large,Low,Medium,None,2,0
